from_taxon,Bacteroides,Prevotella,Faecalibacterium,Roseburia,Blautia,Agathobacter,Subdoligranulum,Ruminococcus,Ruminococcus_gnavus_group,Ruminococcaceae_UCG-002,Ruminococcaceae_UCG-005,Ruminococcaceae_NK4A214_group,Lachnospira,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-001,Lachnospiraceae_UCG-004,Lachnoclostridium,Eubacterium_hallii_group,Eubacterium_eligens_group,Eubacterium_coprostanoligenes_group,Coprococcus,Anaerostipes,Dorea,Fusicatenibacter,Butyricicoccus,Christensenellaceae_R-7_group,Oscillibacter,Dialister,Veillonella,Megamonas,Phascolarctobacterium,Parabacteroides,Alistipes,Barnesiella,Odoribacter,Butyricimonas,Bilophila,Desulfovibrio,Sutterella,Parasutterella,Akkermansia,Bifidobacterium,Collinsella,Eggerthella,Enterococcus,Streptococcus,Lactobacillus,Enterobacter,Escherichia_Shigella,Klebsiella,Citrobacter,Clostridium_sensu_stricto_1,Clostridioides,Peptostreptococcus,Finegoldia,Paraprevotella,Romboutsia,Turicibacter,Holdemanella,Intestinibacter,Catenibacterium,Anaerotruncus,Parvimonas,Fusobacterium,Haemophilus,Campylobacter,Helicobacter,Methanobrevibacter,Anaerococcus,Porphyromonas,Alloprevotella,Granulicatella,Actinomyces,Bacillus,Staphylococcus,Corynebacterium,Pseudomonas,Acinetobacter,Enterocloster,Flavonifractor,Butyrivibrio,Clostridiales_vadinBB60_group,Family_XIII_AD3011_group,Monoglobus,Bacteroidetes_unclassified,Firmicutes_unclassified,Lachnospiraceae_unclassified,Ruminococcaceae_unclassified,Bacteroidales_unclassified,Proteobacteria_unclassified,Actinobacteria_unclassified,Verrucomicrobia_unclassified,Erysipelotrichaceae_UCG-003,Erysipelotrichaceae_UCG-006,Erysipelatoclostridium,Senegalimassilia,Slackia,Gordonibacter,Anaerobutyricum,Coprobacter,Murimonas,Anaerofustis,Pseudoflavonifractor,Oscillospira,Anaeroplasma,UCG-010,UCG-014,UCG-003,UCG-009,UCG-013,UCG-007,Rikenellaceae_RC9_gut_group,Candidatus_Saccharimonas,Mitsuokella,Succinivibrio,Succiniclasticum,Victivallis,Anaerovorax,Howardella,Butyricimonas_group
UCG-014,0.21806904,-0.00005666,-0.02311136,-0.00324762,0.01974114,-0.00087876,-0.02173037,-0.02776984,0.00544281,-0.00408365,0.00000000,0.00822582,-0.00000456,0.00398311,-0.00334239,0.00033021,-0.00528390,-0.01130877,-0.00002544,0.00000000,0.00057246,-0.00570394,0.00000000,0.00000000,0.00149143,-0.01001932,-0.01290111,-0.01750073,-0.00230060,-0.00329044,0.00837693,0.03421631,0.09630113,-0.00029781,-0.00009565,-0.00021965,-0.00724942,0.00214232,-0.00559636,-0.01681174,-0.02598642,0.03223408,-0.00552604,0.00286106,-0.00404898,-0.02351581,-0.00279743,-0.02617222,-0.03021149,-0.01007897,-0.07401693,-0.00019307,-0.00005691,0.00280152,-0.00001139,-0.00002899,0.00106400,-0.00071998,0.00036495,0.00122513,-0.00173625,-0.00000255,0.00049916,0.00036049,-0.02945254,-0.00234989,0.00728277,-0.02689500,-0.03015538,-0.01679759,0.00021761,-0.00191953,-0.00098197,-0.00732826,-0.16658429,-0.01481968,0.14594924,0.02004583,-0.00002929,0.00000000,-0.00078921,0.00096840,0.00120911,0.00000000,0.00101578,-0.00092148,0.00007700,0.00067799,0.00051028,0.00022686,-0.00150666,-0.00778064,0.00000962,-0.00016182,0.00324283,-0.00661217,-0.00022720,-0.00051451,-0.00485611,0.00143565,0.00052609,-0.00442753,0.00333046,-0.00006842,0.00174831,-0.00146818,-0.01922605,0.00009114,0.00009143,0.00003844,0.00071424,-0.00449380,-0.00326216,-0.00008048,0.00002575,0.00000000,0.00012569,-0.00057141,0.00519221,-0.00163338
UCG-003,0.02294307,0.00000000,0.01748649,0.00318526,0.00616510,0.00799508,0.01015789,0.00075163,0.00249403,0.00017328,0.00000000,0.00608063,-0.00001521,0.00165070,0.00000000,-0.00018953,0.00075582,0.00010310,-0.00041684,0.00000000,-0.00054299,0.00089304,0.00000000,0.00000000,0.00132782,0.00000000,0.00000000,0.00070087,0.00000000,-0.00013707,0.00194008,0.01105694,-0.00689738,0.00000000,0.00022410,0.00000000,0.00240831,0.00029088,-0.00196148,0.00000000,-0.00197231,0.00769308,0.00176015,0.00029860,-0.00737038,-0.00571379,0.00091677,0.00000000,0.00399850,0.00002430,-0.00012166,0.00000000,0.00000000,0.00489731,0.00104579,0.00000000,-0.00002741,0.00151134,-0.00075837,0.00148741,0.00000000,0.00000000,0.00129106,0.00000000,0.00000000,0.00000000,-0.00484653,0.00008317,-0.00032243,0.00000000,0.00056549,0.00000000,-0.00018250,0.00000000,-0.01134671,0.00000787,-0.03897448,-0.00162530,0.00000000,0.00000000,0.00043117,-0.00089985,0.00229915,0.00000000,0.00003436,-0.00007131,0.00000000,-0.00220998,0.00117029,0.00000000,0.00032251,0.00000000,0.00000000,0.00087490,0.00199388,0.00000000,0.00000000,0.00000000,0.00064451,0.00129774,-0.00094349,0.00015625,-0.00118852,-0.00002096,0.00000000,0.00000000,0.00031974,-0.00060057,0.00000000,0.00000000,0.00073595,-0.00156740,0.00000000,0.00000000,-0.00041544,0.00000000,0.00000000,0.00000000,0.00021274,0.00000000
UCG-009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
UCG-013,-0.03596763,-0.01858571,-0.00658342,-0.00519058,-0.00399614,-0.00006188,0.00000000,-0.00738530,-0.00000905,-0.00009601,-0.00035996,0.00022562,0.00000000,0.00000000,-0.00062965,0.00000000,0.00005615,0.00173641,0.00000000,-0.00263292,0.00000000,-0.00376016,-0.00170537,-0.00001242,0.00000000,0.00000000,0.00002911,-0.04449636,0.03795477,0.00536154,-0.00572683,0.00000000,-0.00127495,-0.00026039,0.00023611,0.00913835,-0.00037647,-0.00007236,-0.00499880,0.00018348,-0.00875275,-0.00081566,0.00957428,0.00670270,-0.00330367,0.00035480,0.00569262,0.00162510,-0.00261912,-0.00085055,0.00008305,0.00031760,-0.00001293,0.00209120,-0.00023150,-0.00984867,0.00000000,0.00000000,0.00018460,-0.00202030,0.00000000,-0.00060102,0.00000000,0.00000000,-0.02066922,0.00266280,0.00000726,0.00000000,-0.00515170,-0.00312685,0.00006508,0.00058498,0.00006451,0.00025700,-0.01125258,-0.00230569,0.00164169,0.00144639,-0.00307228,-0.00175073,0.00000000,0.00140017,0.00000000,0.00000000,-0.00056493,0.00001375,0.00000000,0.00000000,-0.00342988,0.00069439,0.00275354,-0.00625456,-0.00008678,0.00000000,-0.00415611,-0.00000518,0.00000000,-0.00003953,0.00000000,-0.00002786,-0.00342964,0.00000000,0.00000000,-0.00095938,-0.00102478,0.00000000,-0.00079350,0.00002444,0.00000000,-0.00963900,0.00000000,-0.00196570,-0.00016424,0.00318766,0.00156985,0.00000000,0.00000000,0.00000000,0.00151399,0.00193852
UCG-007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Rikenellaceae_RC9_gut_group,0.01160165,0.00695080,0.05957153,0.02928027,-0.02008163,0.01715283,0.00657055,0.07342017,0.00414636,0.00728111,-0.00244365,-0.00566596,0.00306132,-0.00286681,0.00448613,0.00112676,0.00548782,0.01095057,0.00099456,0.00171795,0.00197357,0.01543986,0.00065948,-0.00001825,-0.00153744,0.02052908,0.00064957,0.00377415,-0.03517306,-0.03401003,-0.00811764,0.02048756,-0.00518268,0.00019972,-0.00168618,0.00111518,-0.00184316,-0.00097448,-0.00460275,0.00856424,0.00794747,-0.01593225,-0.01263027,-0.00401855,-0.00472825,0.00304800,0.00714286,-0.00220661,-0.01166558,-0.01458642,-0.01489395,-0.00015651,0.00024274,0.00016391,0.00013988,-0.01350329,0.00300534,-0.00018248,0.00089245,-0.00430934,0.00280642,-0.00037894,-0.00139096,0.00300055,-0.04156804,-0.00286664,0.00753980,0.01630397,0.00093008,-0.00837849,0.00004591,-0.00403218,-0.00047977,0.00012592,-0.14775788,0.00488070,0.07363383,-0.08306646,-0.00197037,0.00172071,0.00441714,-0.00139549,-0.00617483,0.00000000,-0.00086114,0.00192269,-0.00017708,-0.00346221,-0.00172919,0.00033572,0.00267802,0.00751427,-0.00003431,0.00138554,0.00280297,0.00887695,0.00164361,0.00015256,0.01411717,-0.00050325,-0.00100758,0.00196240,0.00105918,0.00206900,0.01021511,-0.00026804,0.00750181,0.00173161,0.00015385,0.00133235,-0.00100782,-0.02898491,0.00072976,0.00279804,0.00045534,0.00000000,0.00000916,0.00027892,-0.00345171,-0.00424529
Candidatus_Saccharimonas,-0.07351700,-0.00837432,0.01843328,-0.00324457,0.01735607,0.03353900,0.01112106,0.01408260,0.00000000,-0.00200091,0.00000000,0.00000000,0.00772323,0.00082711,-0.00780138,-0.00030415,-0.00729304,0.01426656,-0.00070744,0.00000000,-0.00364799,-0.00184973,0.00000000,0.00000000,-0.00186346,0.01490311,-0.01438356,-0.00583070,-0.00104200,0.00297584,0.00102317,-0.01374783,-0.01513771,-0.00044291,0.00383808,-0.00001117,0.00714580,0.00010365,-0.01413499,0.01385803,0.02079711,-0.00014703,-0.00205549,-0.00034366,0.00702002,0.01444150,0.01119813,-0.00849204,-0.01175576,0.00145559,-0.01367571,-0.00041412,0.00000000,0.00674813,0.00249225,0.00745990,-0.00125464,-0.00402237,0.00105961,0.00514917,0.00339693,0.00003461,0.00040227,-0.00387266,0.00395162,0.00516912,-0.00728342,0.00497422,-0.02176773,0.00480562,0.00459171,0.00118271,-0.00486339,-0.00300158,-0.00747536,-0.01141985,-0.02083755,0.00059063,-0.00011996,0.00000000,0.00594518,0.00000000,0.00000000,0.00000000,0.00000000,-0.01088372,0.00000000,0.00000000,0.00105361,0.00269881,0.00494605,-0.00663266,0.00000563,-0.00347191,0.00000000,0.00949492,-0.00076137,0.00024302,0.01099256,0.00308580,-0.00009844,-0.00230825,-0.00321858,0.00000000,-0.00171807,0.00004735,-0.00174816,0.00000000,0.00005350,0.00005913,-0.00006461,0.00695690,-0.01134342,-0.00041488,0.00034637,0.00000000,0.00050284,0.00110034,0.00120399,-0.00597121
Mitsuokella,-0.04134703,-0.04163145,-0.00703938,-0.01088179,0.00249682,0.00003334,0.00000000,0.00129995,0.00000000,0.00005527,0.00264783,0.00000000,0.00000000,0.00000000,0.00005649,0.00000000,0.00008499,-0.00200099,0.00000000,0.00100265,0.00000000,0.00200577,0.00064610,0.00000000,0.00000000,0.00000000,0.00009748,0.01421610,-0.00420918,-0.00963468,0.00035520,0.00000000,-0.00180670,0.00008473,-0.00007900,-0.00105828,-0.00615088,0.00000000,0.00503968,-0.00135464,-0.00128712,0.00013493,-0.01012984,-0.00129331,-0.00003190,0.00104200,0.00090892,-0.00225777,0.00250813,-0.00019111,-0.00003839,-0.00383234,-0.00003839,0.00042614,0.00173350,-0.00054176,0.00000000,0.00000000,-0.00085184,0.00012171,0.00000000,-0.00129293,0.00000000,0.00000000,0.00050904,0.00123651,0.00002824,0.00000000,-0.00340650,0.00032822,-0.00003839,0.00130373,-0.00010718,-0.00005716,0.00037803,-0.00058590,-0.00007679,-0.00156956,-0.00022791,0.00063079,0.00000000,-0.00018051,0.00000000,0.00000000,0.00076071,0.00000000,0.00000000,0.00000000,0.00055439,0.00000000,0.00000000,0.00081237,0.00008336,0.00000000,-0.00094425,-0.00111913,0.00000000,0.00001667,0.00000000,-0.00000715,0.00044928,0.00000000,0.00000000,-0.00125716,-0.00074159,0.00000000,0.00020262,0.00000000,0.00000000,0.00085579,0.00000000,-0.00265663,0.00006632,-0.00284115,0.00239175,0.00000000,0.00000000,0.00000000,0.00037746,-0.00012429
Succinivibrio,0.06807713,-0.02776621,0.02799324,0.00702737,0.04023998,0.00700161,0.00518302,0.00998336,0.00012575,0.00082811,0.00188757,0.00021797,0.00027621,0.00015071,0.00014749,0.00000000,0.00048864,0.00098232,0.00000000,0.00149801,-0.00039313,0.00008704,-0.00082388,-0.00000526,0.00001586,0.00266787,0.00159870,-0.01175705,-0.00040740,0.00090880,-0.00619103,0.01196299,0.00947426,-0.00005229,-0.00014576,0.00046455,0.00154269,0.00099901,0.00346712,0.00595188,-0.00191346,0.00485609,0.00500036,0.00283923,-0.00460826,0.00109106,-0.00196718,-0.00115558,-0.00005372,0.00031863,0.00420046,-0.00164942,0.00012342,0.00148947,0.00076957,-0.00082409,0.00000474,0.00002380,0.00027615,-0.00057746,0.00049561,-0.00028016,0.00000000,0.00178904,-0.02352439,0.00235540,0.00264066,0.00283313,-0.00234016,-0.00156675,0.00033197,0.00049015,-0.00027594,0.00023180,-0.03880062,0.00196147,0.00381152,-0.03325978,0.00141693,0.00267803,0.00004217,-0.00012337,0.00000686,0.00000000,0.00064132,0.00000617,0.00000000,0.00008855,0.00162833,0.00003660,0.00036702,-0.00002994,0.00012549,-0.00020824,-0.00142764,0.00122964,0.00003548,0.00001140,0.00154444,0.00062427,-0.00168342,0.00011898,0.00009666,-0.00046516,0.00316915,0.00001416,0.00006716,0.00017994,0.00000000,-0.00247980,-0.00000450,-0.00022594,0.00046194,-0.00001938,-0.02304017,0.00000000,0.00000000,0.00000000,0.00232057,0.00092749
Succiniclasticum,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Victivallis,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Anaerovorax,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Howardella,0.05279545,0.13672716,-0.06373766,-0.01679641,-0.08483762,-0.02737056,-0.03363433,-0.07273376,0.00072290,-0.00311379,-0.00305949,-0.00245538,-0.00701003,-0.00185274,0.00027058,-0.00046634,-0.00264275,-0.01285485,-0.00099035,-0.00140844,-0.00016139,-0.01227500,0.00271563,0.00000000,-0.00130527,-0.03043466,-0.00276978,0.03087628,-0.00069054,-0.00573875,0.01982766,-0.01549219,-0.00297334,-0.00023099,-0.00137607,0.00967159,0.00101557,-0.00056002,-0.01143334,-0.00888225,-0.03391197,-0.00453560,0.00211002,-0.00566372,0.01858104,0.00657116,-0.00520210,0.00634869,0.00970340,0.00661209,0.00798767,0.00205138,-0.00041654,-0.00739614,-0.00303905,0.01304421,-0.00324561,-0.00108410,-0.00095913,-0.00208813,-0.00015739,0.00027553,0.00215155,-0.00080780,0.01564148,-0.00886507,0.00738749,-0.02108140,0.00891719,0.01228549,-0.00764337,-0.00033728,0.00214920,0.00255478,0.06748874,-0.00240469,0.01457244,-0.00627164,-0.00087398,-0.00409656,-0.00428672,0.00005848,-0.00065699,0.00000000,0.00120822,0.00013767,-0.00009090,0.00113059,-0.00083171,-0.00104864,-0.00559108,-0.00325166,-0.00016900,-0.00512914,0.00607678,-0.00466243,-0.00172268,0.00040304,-0.00626501,-0.00082150,0.00352784,0.00285857,-0.00159080,0.00781783,-0.00592924,-0.00064394,0.00002635,-0.00112042,-0.00077324,0.00841405,-0.00013567,0.00272963,0.00260989,0.00072790,0.03401993,0.00000000,-0.00027144,-0.00083785,-0.01762854,-0.00062177
Butyricimonas_group,0.09970352,0.06190166,0.01471596,0.00221856,-0.02364400,-0.00494091,0.00453020,0.00096918,0.00001087,-0.00209641,0.00049409,0.00005815,0.00212173,0.00011238,-0.00322140,0.00000000,-0.00000801,-0.00441153,0.00064958,-0.00008709,0.00293096,-0.00894572,0.00157661,0.00000000,-0.00003225,0.00086446,-0.00666423,-0.03026271,-0.02649206,-0.04132625,0.01889732,0.00904988,0.00117701,0.00004083,0.00264793,0.00363022,0.00570743,-0.00002270,0.00531872,0.01662018,-0.00625496,0.00203850,0.00154788,-0.00442457,0.01672923,-0.00691481,0.00787973,0.01715203,0.01414916,-0.00565315,0.01613181,-0.00025997,0.00007059,0.00653676,-0.00181790,-0.00436544,-0.00136639,-0.00258352,0.00084049,0.00118362,0.00798896,-0.00451824,0.00000000,0.00024723,-0.04723971,-0.00851591,-0.00041173,0.00164986,-0.02629835,-0.01252350,-0.00047912,-0.00485299,-0.00030095,0.00171151,-0.01094417,-0.00189105,-0.00237429,-0.09588742,0.00140357,-0.00255062,0.00043677,-0.00066849,0.00000000,0.00000000,-0.00045242,-0.00333827,0.00000000,0.00000000,-0.00153019,0.00206371,-0.00070412,0.00115432,0.00016165,0.00295558,0.00027132,0.00392466,-0.00212016,0.00001826,0.00432929,0.00001256,0.00166093,-0.00116957,0.00137554,-0.00037893,-0.00439522,-0.00040786,-0.00629440,-0.00038709,0.00000000,0.00089875,-0.00023423,0.00368186,-0.00458839,0.00209534,-0.01017634,0.00000000,0.00000000,0.00001159,-0.00129918,-0.01658784
